who^title^topics
GW^Joe Biden names Karine Jean-Pierre, a proud Black lesbian immigrant, as deputy White House press secretary^bid
GW^The Finance 202: Biden taps diverse economic team with a focus on workers^bid
GW^Shut the hell up': Arizona GOP at war over Trump's election loss^ele
GW^Rahm Emanuel doesn’t deserve a job in Biden’s administration | The president-elect often speaks of this nation’s ‘better angels.’ The former Chicago mayor isn’t one of them.^bid
GW^Biden campaign boasts its voter outreach beat Obama's 'by a mile'..^bid
GW^Bill Barr has sounded the death knell on Trump's wild claims^tru
GW^Trump considering kicking off 2024 run during Biden's inauguration: report^tru
GW^‘Don’t ever talk to the president that way’: Trump snaps at reporter questioning his election claims^tru
GW^Removing Trump Is Not Enough. He Must Be Prosecuted.^tru
GW^Rudy Giuliani discussed with Trump the possibility of receiving a preemptive pardon, sources say^par
GW^House Democrats Demand Increase in IRS Funding to Go After 'Wealthy Tax Cheats'—Like Donald Trump^tru
GW^Pennsylvania Lt. Gov. John Fetterman calls Trump's election lawsuits 'mandatorily aired absurdities' and calls out Twitter over its handling of the president's misinformation^ele
GW^Trump waged a 4-year war with the media. Now Biden has hit the reset button with a historic all-female White House communications team.^bid
GW^Trump was ‘muttering, I won, I won, like ‘Mad King George’ after election defeat, report says^ele
GW^Georgia election official demands Trump stop 'inspiring' violence: 'Someone's going to get killed'^ele
GW^Loving People Who Love Donald Trump | How to live in a house united by a pandemic but divided by an election^pub
GW^Biden Sees Lead Increase in Milwaukee County After Trump Pays for Vote Recount^ele
GW^Report: Trump Has Raised More Than $150M On Election Fraud Propaganda^ele
GW^Biden picks Janet Yellen for Treasury Secretary and five other top economic advisers^bid
GW^As Trump Rages, Voters in a Key County Move On: ‘I’m Not Sweating It’^pub
CJ^Georgia Republicans urged to vote in key run-offs which could decide Senate after Trump cast elections as ‘rigged’^tru
CJ^Trump’s feud with Brian Kemp says it all about the president’s voter fraud claims^ele
CJ^Trump administration rushes to complete Mexico border wall before Biden takes office^pub
CJ^Giuliani is said to have discussed a possible pardon with Trump.^par
CJ^Georgia Democrat Osoff Says 'Disgraced' Trump Will Only Bring COVID to State^cov
CJ^Arizona certifies Biden’s victory in the state^bid
CJ^Recount confirms Biden's win in Wisconsin^cou
CJ^Biden's transition challenges grow by the day^bid
CJ^Trump keeps retweeting the anonymous account 'Catturd2' which backs his baseless election-fraud claims. The handle is now trending.^ele
CJ^Net Neutrality Tops To-Do List for FCC Democrats in Biden Era^bid
CJ^Donald Trump Says U.S. Election Security Is 'International Joke,' but Watchdogs Rate it Highly^tru
CJ^Trump suggests Georgia governor could 'call off' Senate runoff races^pub
CJ^Elissa Slotkin mentioned in report as possible CIA director for Biden^bid
CJ^Trump lays the groundwork for a massive government purge on his way out the door^tru
CJ^Arizona certifies election results, and Wisconsin is also expected. Trump may challenge the results.^tru
CJ^Biden’s Covid-19 Mission — As Donald Trump continues to find new ways to make things worse, Joe Biden is preparing to take immediate action on an escalating crisis.^pub
CJ^Trump presidency's final days: 'In his mind, he will not have lost'^tru
CJ^Fmr. CIA Dir. Brennan: 'Critically important' that Biden is now receiving the President's Daily Brief^bid
CJ^GOP Lawmaker Slams Republican Trump Loyalists, Calls MAGA Base 'Anti-American,' Says He's 'Damn Sick of It'^tru
CJ^Suddenly Republicans want norms, ethics and "civility": Are they actually psychopaths? Trump is still trying to steal the election — but Republicans are now acting as if they never enabled this criminal^tru
CJ^Lindsey Graham calls Biden, Pelosi and Schumer "trifecta from hell," says they'll end Electoral College^pub
CJ^Lincoln Project calls for revenge on ‘grubby sellouts’ who backed Trump^tru
CJ^SCOTUS Appeared Skeptical of Trump’s Census Memo, But Conservative Wing Also Questioned a Court’s Order Blocking It^tru
CJ^Biden under pressure to remove Trump transgender military ban quickly^pub
CJ^Canada moves to limit prescription drug exports after Trump order^tru
CJ^Trump losing Twitter followers since election – as Biden gains them^pub
CJ^Dr. Céline Gounder, Adviser to Biden, on the Next Covid Attack Plan | Schools are essential while restaurants are not, said Dr. Gounder. And manufacturers may soon be ordered to produce protective gear for health workers.^bid
CJ^How Georgia’s Senate races could be make-or-break for Joe Biden’s presidential plan^bid
CJ^Johnny Enlow Says Trump Can Impose Martial Law to Arrest and Execute Those Trying to Steal the Election^tru
CJ^Justices skeptical of Trump bid to exclude all undocumented immigrants from census^tru
CJ^GOP Election Official Warns Trump to Stop the Attacks or 'Someone’s Going to Get Killed'^tru
CJ^Biden to nominate Tanden, Rouse to economic team: WSJ^bid
CJ^Donald Trump pardoning himself is being debated, but is there precedent for it?^par
CJ^Biden Has New Progressive Education Rhetoric — But Policy Will Be the Test^bid
CJ^Ex-Head Of U.S. Election Security Calls Trump Fraud 'Farcical'^ele
CJ^Firehose of falsehood:' How Trump is trying to confuse the public about the election outcome^tru
CJ^To boost voter-fraud claims, Trump advocate Sidney Powell turns to operator of QAnon’s Internet home^ele
CJ^Joe Biden's doctor says he suffered "hairline fractures" in foot after he slipped while playing with dog^ank
CJ^The Note: Deadlines and dead ends pile up losses for Trump^tru
CJ^Federal appeals court rejects a Trump election lawsuit: “Calling an election unfair does not make it so” : The Trump campaign can’t stop losing election lawsuits.^tru
CJ^Trump’s Trying to Take the Internet Down With Him^tru
CJ^Trump supporters call for boycott of Georgia senate races that Republicans are desperate to win^tru
CJ^Giuliani and Powell Could Not Give Evidence of ‘Explosive’ Fraud Claims When Asked by Others on Trump Team: Report^ele
CJ^Joe Biden Hurt His Ankle While Playing With His Dog Major^ank
CJ^Make America incompetent again? Trump wants to ruin our merit-based federal jobs system.^tru
CJ^Gabriel Sterling tells Trump to be bigger man | Georgia recount^cou
CJ^Georgia official: Trump, U.S. senators complicit in potential violence^tru
CJ^Trump: 'I'm ashamed I endorsed' Georgia Gov. Brian Kemp^tru
CJ^Cindy McCain Is Reportedly Biden's Top Pick To Be Ambassador To The U.K.^bid
CJ^They’re trying to take our votes away': Trump's effort would throw out ballots from 238,000 Wisconsin voters^cou
CJ^Analysis: Covert Israeli-Saudi meeting sends Biden a strong message on Iran^bid
CJ^Schumer: Barr likely ‘to be fired’ after disputing Trump’s voter fraud claims^ele
CJ^GOP congressman says he's been called a "traitor" by people close to him for recognizing Biden's victory^bid
CJ^"Someone's going to get killed": Georgia official slams Trump, others on post-election rhetoric^tru
CJ^With a Biden win, Bears Ears and Grand Staircase monuments may soon be restored^bid
CJ^Trump implies that he won't leave the White House unless Biden 'can prove' he won 80 million votes, as the president continues to tweet lies and conspiracy theories about the election^pub
CJ^Trump supporter who gave $2.5m to fight election fraud wants money back^ele
CJ^After Biden win, Rehoboth Beach celebrates local boy who made good: ‘He’s our Joe’^bid
CJ^National Review Editors Slam President Trump as ‘Petulant’ and ‘Disgraceful’ Sore Loser^tru
CJ^Milwaukee County completes recount; Biden’s lead grows^cou
CJ^Trump Has Raised $170 Million Since Election Day: Reports^tru
CJ^Trump raises more than $150 million appealing to false election claims^ele
CJ^‘Put up or move on’: Exasperated Republican congressman urges Trump to accept election defeat | The burden of proof is on the president — not Joe Biden — regarding election fraud, congressman says^ele
CJ^25 former D.C. Bar presidents: Lawyers should not be complicit in Trump’s attack on democracy^tru
CJ^Trump has discussed possible pardons for three eldest children, Kushner: report^par
CJ^Nevada governor: 'Unconscionable' for Trump to suggest Reno's COVID-19 surge unit 'fake'^tru
CJ^Pro-Trump Attorney Lin Wood and Pardoned Michael Flynn Call for Trump to Declare Martial Law^tru
CJ^Trump senior aide Kushner and team heading to Saudi Arabia, Qatar^tru
CJ^Georgia Republicans beg Trump to release them from his prison of lies^tru
CJ^Biden looks to career officials to restore trust, morale in government agencies^bid
CJ^Supreme Court takes up Trump order to remove undocumented immigrants from population count^tru
CJ^Biden plan to end U.S. fossil fuel subsidies faces big challenges^bid
CJ^Senate Minority Whip predicts Biden to have "little" impact on judiciary as GOP will "freeze" his picks^bid
CJ^Donald Trump considers 2024 campaign rally on Joe Biden's inauguration day^pub
CJ^Biden Gains Votes In Recount Of Milwaukee County Requested By Trump^cou
CJ^Former IA representative and 2nd youngest to be elected to congresss Abby Finkenauer said to be under consideration for Biden's secretary of Labor^bid
CJ^Trump’s virus czar resigned, drawing cheers from health officials who say his ideas are dangerous.^tru
CJ^As Georgia Republicans aim to unite, Trump’s ‘rigged’ claims drive a wedge^ele
CJ^Warning of International Law Violations, Rights Groups Demand Halt to Trump Weapons Sale to UAE | "In Yemen, airstrikes by the Saudi- and Emirati-led Coalition are responsible for the majority of civilian casualties," 29 groups write in a new letter.^tru
CJ^It’s time to understand the Biden voter^bid
CJ^Amy Coney Barrett Is Already Tipping the Scales in Crucial SCOTUS Cases: Trump’s appointee played a key role in the court’s shift on COVID-19 restrictions for religious gatherings and may soon rule in a case that could expand gun rights.^tru
CJ^In Trump v. Biden, Native American voters played a crucial role. It's time to recognize that^pub
CJ^Giuliani has discussed possible pardon with Trump: report^par
CJ^New polls show Mike Pence will never be president as long as the Trumps are around^tru
CJ^President-elect Biden considering appointing members of the LGBTQ+ community to his cabinet^bid
CJ^Biden’s Cabinet: What a Hillary Clinton Administration Would Have Looked Like^bid
CJ^How Rudy Giuliani went from a respected federal prosecutor and beloved NYC mayor to Trump's bag man^tru
CJ^Letter to the Editor, Dec. 2, 2020 Trump not only a sore loser but was a bad winner as well^tru
CJ^Biden Plans Swift Moves to Protect and Advance LGBTQ Rights^bid
CJ^Trump, without evidence, calls the 2020 presidential election results 'the greatest fraud in the history of our country from an electoral standpoint'^ele
CJ^Electoral college to vote December 14th with or without President Trump’s concession^tru
CJ^President-Elect Biden Names Core Members Of His Economic Team^bid
CJ^Biden twists ankle while playing with dog Major^ank
CJ^It’s Not Just Trump: Covid-19 Is The Test That Conservatism Was Built To Fail^cov
CJ^Biden names top economic advisers as Arizona, Wisconsin certify vote results^bid
CJ^Some Republican states would fight forced utility emissions cuts under Biden climate agenda^bid
CJ^Biden announces all-female senior White House communications team^bid
CJ^Trump is an expert in making money off losing. Now he’s doing it again.^tru
CJ^Joe Exotic's lawyer thinks he's 'very, very close' to getting a presidential pardon from Trump^par
CJ^Arizona certifies Biden’s election victory over Trump^pub
CJ^McEnany Ignores Male Deputies While Railing Against Coverage Of Biden's All-Female Comms Team^bid
CJ^Murkowski: Trump should concede White House race^tru
CJ^Biden to nominate Janet Yellen as US treasury secretary^bid
CJ^Former cybersecurity chief plans to take legal action after Trump lawyer calls for him to be shot^tru
CJ^268,000 People Died and Scott Atlas Shrugged: Trump's "Most Dangerous" Covid Adviser Quits | Atlas brought no expertise in infectious diseases but plenty of misinformation to the position.^cov
CJ^Rudy Giuliani to testify in Lansing about election; Trump appeals lawsuit^tru
CJ^Wisconsin Gov. Tony Evers signs certification of Joe Biden’s win ahead of promised lawsuit from President Donald Trump^pub
CJ^Hannity says Trump should pardon himself and his family – but former White House lawyer insists that’s impossible | There is no legal basis for a president pre-emptively pardoning themselves or their relatives^par
CJ^President Trump invited Pa. lawmakers to the White House. Then everyone went silent.^tru
CJ^The Lame-Duck Executioner: Trump Prepares to Execute Five Prisoners in Closing Days of Presidency^tru
CJ^Arizona Gov. Doug Ducey defends election process after Trump attack^tru
CJ^Biden gets boost from Wisconsin recount that cost Trump $3M^pub
CJ^Biden says he hopes high court rejects Trump bid on 2020 census count^ele
CJ^What could Trump do to tank the economy out of vengeance? What Republicans have done for years^tru
CJ^Trump, Kushner, White House sued by watchdog to prevent illegal deletion of official emails, WhatsApp messages^tru
CJ^Trump Tells Fans to Watch ‘Anything Else’ but Fox News Ahead of His Own Fox News Interview^tru
CJ^Trump’s GOP is Increasingly Racist and Authoritarian—and Here to Stay^tru
CJ^I am thankful that Trump will be out of office. But dark days still lie ahead.^tru
CJ^Limbaugh criticizes Trump’s lawyers: They promised “blockbuster” evidence — then “nothing happened”^tru
CJ^Mario Murillo Says Refusing to Accept Biden’s Victory Is a Test of Loyalty to God^bid
CJ^How camp explains Trump^tru
CJ^Republican Rep. Tells Trump to 'Stop the Stupid' after 'Election Hoax' Tweet^tru
CJ^Some federal judges plan to retire when Trump exits. Will Biden be able to replace them?^tru
CJ^Wisconsin governor certifies state's electoral votes for Biden^bid
CJ^Biden readies major stimulus push and flurry of executive actions in first 100 days^bid
CJ^Pa. Lawmaker Trying to Overturn Election Results Learned He Had COVID-19 During Meeting with Trump: Report^cov
CJ^Biden COVID adviser warns U.S. could be "struggling" to find enough ICU beds by Christmas and the New Year^cov
CJ^Trump campaign, GOP raised at least $170 million since Election Day pushing baseless election fraud claims^ele
CJ^Trump demands Biden prove he won election, continues to lob fraud accusations^ele
CJ^President-elect Joe Biden hires all-female communications staff^bid
CJ^Trump tells viewers to watch 'anything else' but Fox News ahead of his 1st interview since Election Day^tru
CJ^U.S. judiciary, shaped by Trump, thwarts his election challenges^tru
CJ^Transport Unions Say Rahm Emanuel Leading DOT Would Be a “Betrayal”: The unions are angry over reports that Biden is considering Emanuel for a cabinet post, pointing to his clashes with workers in Chicago.^bid
CJ^Can Boris Johnson and Joe Biden Find Happiness? Leaving aside Johnson’s “Kenya” dis of Obama, the British Prime Minister is at odds with the President-elect over Brexit and the Irish border. Can the US-UK “Special Relationship”be saved?^bid
CJ^Trump’s weakening of century-old bird preservation act worries South Texas environmentalists^tru
CJ^Even Amy Coney Barrett appears skeptical of Trump’s latest attempt to rig the census^tru
CJ^Joe Biden's NSA Nominee Says U.S. Would Send a Message to China Over Coronavirus Response^cov
CJ^Georgia election official condemns threats of violence, slams Trump, GOP for not speaking out^tru
CJ^Republicans to Trump: Georgia fraud claims could cost us the Senate^ele
CJ^Dr. Scott Atlas resigns as special adviser to Trump on coronavirus^tru
CJ^Trump’s own Supreme Court appointees can’t stomach his attempts to rig the Census^tru
CJ^The Trump Train Has Reached Its Terminus in Crazytown^tru
CJ^Trump threatens to veto major defense bill unless it repeals Section 230, a legal shield for tech giants^tru
CJ^It has to stop': Georgia official calls on Trump to 'stop inspiring' death threats over election^tru
CJ^GOP Rep. Says Trump FBI Claim Is 'Flooding the Zone with Baseless Conspiracies'^tru
CJ^Arizona certifies Biden's victory^bid
CJ^Biden to receive his first presidential daily briefing^bid
CJ^Trump says Biden can only enter White House as president if he can prove "ridiculous" 80,000,000 votes^ele
CJ^Top California air, climate regulator hopes to run Biden EPA^bid
CJ^Rudy Giuliani reportedly seeks pardon from Donald Trump^par
CJ^Fired cybersecurity chief hints at legal action after Trump campaign lawyer said he should be executed^tru
CJ^Five factors that helped US democracy resist Trump's election onslaught^tru
CJ^Ford pushes automakers to abandon Trump in suit challenging California emissions standards^tru
CJ^Trump couldn’t steal the election. That doesn’t mean warnings were overblown.^ele
CJ^When Can We Stop Thinking About Trump Every Minute?^tru
CJ^Hannity urges Trump to pardon himself^par
CJ^Nevada doctor rebukes Trump’s retweet suggesting photo of covid medical unit was fake: ‘I was disappointed’^cov
CJ^Dr. Scott Atlas, Trump’s coronavirus adviser, resigns from post^cov
CJ^Biden unveils senior leadership team charged with planning inauguration^bid
CJ^Georgia Secretary of State's Message to Trump After State's Election Recount: 'You Should Leave Quietly'^tru
CJ^Joe Biden wants stimulus deal that won't "embarrass" Mitch McConnell^bid
CJ^Georgia elections official slams Trump over voter fraud claims, warns of potential violence^ele
CJ^Will Biden’s All-Women Press Team Bring an End to the Chaos?^bid
CJ^Trump attacks FBI for not helping him overturn election result: ‘They just move on’ | The president is furious at the FBI for not backing his election fraud claims^ele
CJ^Warren Presses Biden to Enact 'Effective Economic Stimulus' With Single Pen Stroke: Cancel Student Debt^bid
CJ^Sean Hannity says Trump should pardon himself and his family to avoid a ‘witch hunt.’ Experts say it’s not that simple.^par
CJ^Trump Is Wringing Every Last Cent Out of His Supporters on the Way Out^tru
CJ^Trump lawyer calls for fired cybersecurity chief's execution^tru
CJ^Pennsylvania lawmaker learns of positive COVID-19 test while meeting with Trump: source^cov
CJ^DOJ Files Trump’s Pardon of Michael Flynn in Judge Sullivan’s Court — Here’s What It Says^par
CJ^Arizona certifies Biden's victory over Trump^pub
CJ^Calls for Diplomacy—Not War—as Scientist's Assassination, Trump Impede Biden's Path to Iran Engagement | "We cannot let anyone drag us into a new war."^pub
CJ^Why Did Trump’s Plan to Contest an Election Defeat Fail?^tru
CJ^Republicans lob accusations of elitism at ‘Middle Class Joe’ — a sign of the upended politics of populism^pub
CJ^Megathread: U.S. Appeals Court Rejects Trump Campaign's Pennsylvania Election Case^tru
CJ^A Trump Lawyer Just Called For the Execution of Trump's Former Election Security Chief^tru
CJ^EU to discuss ways to 'renew and reinvigorate' relations with US in post-Trump era: report^tru
CJ^Official Says No Evidence of Fraud During Wisconsin County's Recount, Biden Still Wins the State^ele
CJ^Biden: ‘We’re Going to Fight Like Hell by Investing in America First’ | My talk with Joe Biden on his first few months, and his next four years.^bid
